intertidal_sitename,site_code,survey_rep,year,month,day,section,transect,location,radius_mm,disease_category,final_classification,count
Bodega,14,9,2019,7,30,1,9,14,50,healthy,pisaster ochraceus,6
Bodega,14,9,2019,7,30,1,9,14,60,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,9,14,70,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,9,14,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,14,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,14,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,14,140,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,20,10,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,20,20,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,9,20,30,healthy,pisaster ochraceus,5
Bodega,14,9,2019,7,30,1,9,20,40,healthy,pisaster ochraceus,6
Bodega,14,9,2019,7,30,1,9,20,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,20,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,20.5,20,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,1,9,20.5,30,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,1,9,20.5,40,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,9,20.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,21,40,healthy,pisaster ochraceus,4
Bodega,14,9,2019,7,30,1,9,21,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,21,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,9,21,130,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,12,5.5,20,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,5.5,30,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,12,5.5,40,healthy,pisaster ochraceus,9
Bodega,14,9,2019,7,30,1,12,5.5,50,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,1,12,5.5,60,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,12,5.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,5.5,110,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,12,5.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,5.5,140,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,16,20,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,12,16,30,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,1,12,16,40,healthy,pisaster ochraceus,6
Bodega,14,9,2019,7,30,1,12,16,50,healthy,pisaster ochraceus,6
Bodega,14,9,2019,7,30,1,12,16,70,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,12,16,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,17,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,17,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,17,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,12,17.5,40,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,14,5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,5.5,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,5.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,5.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,16,20,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,16,30,healthy,pisaster ochraceus,7
Bodega,14,9,2019,7,30,1,14,16,40,healthy,pisaster ochraceus,14
Bodega,14,9,2019,7,30,1,14,16,60,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,1,14,16,70,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,14,16.5,20,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,1,14,16.5,30,healthy,pisaster ochraceus,17
Bodega,14,9,2019,7,30,1,14,16.5,40,healthy,pisaster ochraceus,18
Bodega,14,9,2019,7,30,1,14,16.5,40,mild,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,16.5,50,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,1,14,16.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,1,14,16.5,70,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,1,14,16.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,8.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,9,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,12,100,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,12.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,13.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,13.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,14,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,14,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,17,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,17.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,18,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,19.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,19.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,22,20,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,22,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,22.5,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,22.5,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,22.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,22.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,22.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,23,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,23.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,23.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,24,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,24.5,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,29,60,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,29,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,29,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,29,110,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,18,29,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,30,10,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,30,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,30,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,31,50,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,31,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,31,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,31,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,31.5,50,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,31.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,33.5,110,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,34.5,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,36,5,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,37,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,37.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,38,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,38,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,38,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,38,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,38,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,38.5,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,38.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,38.5,120,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,38.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,39,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,39,80,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,39,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,39,110,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,39,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,39.5,20,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,39.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,39.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,39.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,40,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,40,110,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,40,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,41,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,41,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,41.5,50,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,18,41.5,60,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,18,41.5,90,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,18,41.5,110,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,18,41.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,42,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,42,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,42,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,42.5,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,18,43,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,14,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,15,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,17,80,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,21,17,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,17,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,17.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,17.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,17.5,80,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,21,18,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,18,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,19,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,19,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,19.5,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,24.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,25.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,25.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,26,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,26,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,26,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,30.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,30.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,30.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,30.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,30.5,150,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,21,30.5,220,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,31,160,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,31,170,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,31,220,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,31.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,31.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,31.5,170,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,32,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,32,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,32,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,21,32.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,33,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,33,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,33,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,34.5,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,34.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,35.5,80,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,21,35.5,90,mild,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,35.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,36,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,36.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,36.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,38.5,140,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,39,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,39,60,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,21,39,80,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,21,39,90,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,21,39,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,39,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,39.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,40,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,21,40,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,40.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,41.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,21,42,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,24,6.5,20,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,7.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,9,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,13,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,13.5,200,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,14,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,14,150,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,30.5,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,30.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31,50,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,24,31,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,31.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,32,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,32,140,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,32.5,20,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,32.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,32.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,33,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,37,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,38.5,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,38.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,38.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41,170,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41.5,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,41.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,42.5,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,42.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,42.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,42.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,43,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,24,43,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,24,43,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,7,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,7,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,7.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,15,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,17,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,17,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,17,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,17,140,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,17,160,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,18,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,27.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,28.5,30,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,28.5,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,28.5,70,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,28.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,28.5,100,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,27,28.5,140,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,28.5,150,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,30,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,30.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,30.5,180,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,31,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,32,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,32,80,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,32,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,32,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,32,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,34.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,35.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,36,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,36.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,36.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,37.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,37.5,100,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,27,37.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,38.5,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,38.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,38.5,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,38.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,39.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,39.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,39.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,39.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,39.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,40,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,40,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,40,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,40,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,40,130,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,40,250,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,40.5,100,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,27,40.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,40.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,41,60,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,27,41.5,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,41.5,80,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,41.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,42.5,40,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,42.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,27,42.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,5,150,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,17.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,30,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,30,170,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,30.5,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,30.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,31,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,31.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,31.5,150,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,32,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,32,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,32,150,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,33,60,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,33,70,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,30,33,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,30,33,100,healthy,pisaster ochraceus,7
Bodega,14,9,2019,7,30,2,30,33,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,33,120,healthy,pisaster ochraceus,4
Bodega,14,9,2019,7,30,2,30,33,140,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,30,33,160,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,37.5,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,38,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,39.5,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,39.5,70,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,39.5,130,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,39.5,150,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,40,90,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,40,120,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,40.5,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,40.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,41,100,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,41,110,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,30,41,120,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,30,41.5,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,41.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,42,50,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,42.5,90,healthy,pisaster ochraceus,2
Bodega,14,9,2019,7,30,2,30,42.5,100,healthy,pisaster ochraceus,3
Bodega,14,9,2019,7,30,2,30,42.5,110,healthy,pisaster ochraceus,1
Bodega,14,9,2019,7,30,2,30,42.5,140,healthy,pisaster ochraceus,1
