"date_time","min","wvht","minute_else","station"
2021-10-18 17:30:00,40,1.5,30,"Lompoc Landing"
2021-10-18 18:30:00,40,1.42,30,"Lompoc Landing"
2021-10-18 19:30:00,40,1.48,30,"Lompoc Landing"
2021-10-18 20:30:00,40,1.52,30,"Lompoc Landing"
2021-10-18 21:30:00,40,1.65,30,"Lompoc Landing"
2021-10-18 22:30:00,40,1.61,30,"Lompoc Landing"
2021-10-18 23:30:00,40,1.9,30,"Lompoc Landing"
2021-10-19 00:30:00,40,2.03,30,"Lompoc Landing"
2021-10-19 01:30:00,40,2.35,30,"Lompoc Landing"
2021-10-19 02:30:00,40,2.25,30,"Lompoc Landing"
2021-10-19 03:30:00,40,2.62,30,"Lompoc Landing"
2021-10-19 04:30:00,40,2.44,30,"Lompoc Landing"
2021-10-19 05:30:00,40,2.49,30,"Lompoc Landing"
2021-10-19 06:30:00,40,2.52,30,"Lompoc Landing"
2021-10-19 07:30:00,40,2.37,30,"Lompoc Landing"
2021-10-19 08:30:00,40,2.82,30,"Lompoc Landing"
2021-10-19 09:30:00,40,2.48,30,"Lompoc Landing"
2021-10-19 10:30:00,40,2.41,30,"Lompoc Landing"
2021-10-19 11:30:00,40,2.49,30,"Lompoc Landing"
2021-10-19 12:30:00,40,2.46,30,"Lompoc Landing"
2021-10-19 13:30:00,40,2.33,30,"Lompoc Landing"
2021-10-19 14:30:00,40,2.45,30,"Lompoc Landing"
2021-10-19 15:30:00,40,2.51,30,"Lompoc Landing"
2021-10-19 16:30:00,40,2.4,30,"Lompoc Landing"
2021-10-19 17:30:00,40,2.35,30,"Lompoc Landing"
2021-10-19 18:30:00,40,2.6,30,"Lompoc Landing"
2021-10-19 19:30:00,40,2.29,30,"Lompoc Landing"
2021-10-19 20:30:00,40,2.31,30,"Lompoc Landing"
2021-10-19 21:30:00,40,2.36,30,"Lompoc Landing"
2021-10-19 22:30:00,40,2.23,30,"Lompoc Landing"
2021-10-19 23:30:00,40,2.13,30,"Lompoc Landing"
2021-10-20 00:30:00,40,1.93,30,"Lompoc Landing"
2021-10-20 01:30:00,40,1.74,30,"Lompoc Landing"
2021-10-20 02:30:00,40,1.72,30,"Lompoc Landing"
2021-10-20 03:30:00,40,1.54,30,"Lompoc Landing"
2021-10-20 04:30:00,40,1.67,30,"Lompoc Landing"
2021-10-20 05:30:00,40,1.55,30,"Lompoc Landing"
2021-10-20 06:30:00,40,1.4,30,"Lompoc Landing"
2021-10-20 07:30:00,40,1.16,30,"Lompoc Landing"
2021-10-20 08:30:00,40,1.13,30,"Lompoc Landing"
2021-10-20 09:30:00,40,1.17,30,"Lompoc Landing"
2021-10-20 10:30:00,40,1.15,30,"Lompoc Landing"
2021-10-20 11:30:00,40,1.03,30,"Lompoc Landing"
2021-10-20 12:30:00,40,1.07,30,"Lompoc Landing"
2021-10-20 13:30:00,40,1.08,30,"Lompoc Landing"
2021-10-20 14:30:00,40,1.07,30,"Lompoc Landing"
2021-10-20 15:30:00,40,1.16,30,"Lompoc Landing"
2021-10-20 16:30:00,40,1.37,30,"Lompoc Landing"
2021-10-20 17:30:00,40,1.52,30,"Lompoc Landing"
2021-10-20 18:30:00,40,1.94,30,"Lompoc Landing"
2021-10-20 19:30:00,40,2.21,30,"Lompoc Landing"
2021-10-20 20:30:00,40,2.33,30,"Lompoc Landing"
2021-10-20 21:30:00,40,2.6,30,"Lompoc Landing"
2021-10-20 22:30:00,40,2.66,30,"Lompoc Landing"
2021-10-20 23:30:00,40,2.5,30,"Lompoc Landing"
2021-10-21 00:30:00,40,2.7,30,"Lompoc Landing"
2021-10-21 01:30:00,40,2.73,30,"Lompoc Landing"
2021-10-21 02:30:00,40,3.12,30,"Lompoc Landing"
2021-10-21 03:30:00,40,2.86,30,"Lompoc Landing"
2021-10-21 04:30:00,40,2.86,30,"Lompoc Landing"
2021-10-21 05:30:00,40,2.99,30,"Lompoc Landing"
2021-10-21 06:30:00,40,2.84,30,"Lompoc Landing"
2021-10-21 07:30:00,40,3.03,30,"Lompoc Landing"
2021-10-21 08:30:00,40,3.05,30,"Lompoc Landing"
2021-10-21 09:30:00,40,3.05,30,"Lompoc Landing"
2021-10-21 10:30:00,40,3.1,30,"Lompoc Landing"
2021-10-21 11:30:00,40,3.65,30,"Lompoc Landing"
2021-10-21 12:30:00,40,3.93,30,"Lompoc Landing"
2021-10-21 13:30:00,40,3.34,30,"Lompoc Landing"
2021-10-21 14:30:00,40,3.74,30,"Lompoc Landing"
2021-10-21 15:30:00,40,3.29,30,"Lompoc Landing"
2021-10-21 16:30:00,40,3.34,30,"Lompoc Landing"
2021-10-21 17:30:00,40,3.26,30,"Lompoc Landing"
2021-10-21 18:30:00,40,3.13,30,"Lompoc Landing"
2021-10-21 19:30:00,40,2.92,30,"Lompoc Landing"
2021-10-21 20:30:00,40,3.02,30,"Lompoc Landing"
2021-10-21 21:30:00,40,3.08,30,"Lompoc Landing"
2021-10-21 22:30:00,40,2.62,30,"Lompoc Landing"
2021-10-21 23:30:00,40,3.1,30,"Lompoc Landing"
2021-10-22 00:30:00,40,3.15,30,"Lompoc Landing"
2021-10-22 01:30:00,40,2.96,30,"Lompoc Landing"
2021-10-22 02:30:00,40,2.92,30,"Lompoc Landing"
2021-10-22 03:30:00,40,2.98,30,"Lompoc Landing"
2021-10-22 04:30:00,40,2.84,30,"Lompoc Landing"
2021-10-22 05:30:00,40,2.53,30,"Lompoc Landing"
2021-10-22 06:30:00,40,2.81,30,"Lompoc Landing"
2021-10-22 07:30:00,40,2.4,30,"Lompoc Landing"
2021-10-22 08:30:00,40,2.34,30,"Lompoc Landing"
2021-10-22 09:30:00,40,2.28,30,"Lompoc Landing"
2021-10-22 10:30:00,40,2.41,30,"Lompoc Landing"
2021-10-22 11:30:00,40,2.24,30,"Lompoc Landing"
2021-10-22 12:30:00,40,2.31,30,"Lompoc Landing"
2021-10-22 13:30:00,40,2.27,30,"Lompoc Landing"
2021-10-22 14:30:00,40,2.18,30,"Lompoc Landing"
2021-10-22 15:30:00,40,2.45,30,"Lompoc Landing"
2021-10-22 16:30:00,40,2.46,30,"Lompoc Landing"
2021-10-22 17:30:00,40,2.77,30,"Lompoc Landing"
2021-10-22 18:30:00,40,2.88,30,"Lompoc Landing"
2021-10-22 19:30:00,40,2.88,30,"Lompoc Landing"
2021-10-22 20:30:00,40,2.89,30,"Lompoc Landing"
2021-10-22 21:30:00,40,3.33,30,"Lompoc Landing"
2021-10-22 22:30:00,40,3.59,30,"Lompoc Landing"
2021-10-22 23:30:00,40,4.86,30,"Lompoc Landing"
2021-10-23 00:30:00,40,4.4,30,"Lompoc Landing"
2021-10-23 01:30:00,40,5.32,30,"Lompoc Landing"
2021-10-23 02:30:00,40,4.95,30,"Lompoc Landing"
2021-10-23 03:30:00,40,5.01,30,"Lompoc Landing"
2021-10-23 04:30:00,40,5.56,30,"Lompoc Landing"
2021-10-23 05:30:00,40,4.34,30,"Lompoc Landing"
2021-10-23 06:30:00,40,4.64,30,"Lompoc Landing"
2021-10-23 07:30:00,40,4.12,30,"Lompoc Landing"
2021-10-23 08:30:00,40,4.1,30,"Lompoc Landing"
2021-10-23 09:30:00,40,3.84,30,"Lompoc Landing"
2021-10-23 10:30:00,40,4.12,30,"Lompoc Landing"
2021-10-23 11:30:00,40,4.04,30,"Lompoc Landing"
2021-10-23 12:30:00,40,4.08,30,"Lompoc Landing"
2021-10-23 13:30:00,40,4.1,30,"Lompoc Landing"
2021-10-23 14:30:00,40,4.19,30,"Lompoc Landing"
2021-10-23 15:30:00,40,3.69,30,"Lompoc Landing"
2021-10-23 16:30:00,40,4.04,30,"Lompoc Landing"
2021-10-23 17:30:00,40,3.82,30,"Lompoc Landing"
2021-10-23 18:30:00,40,4.23,30,"Lompoc Landing"
2021-10-23 19:30:00,40,4.05,30,"Lompoc Landing"
2021-10-23 20:30:00,40,4.45,30,"Lompoc Landing"
2021-10-23 21:30:00,40,4.8,30,"Lompoc Landing"
2021-10-23 22:30:00,40,3.9,30,"Lompoc Landing"
2021-10-23 23:30:00,40,4.08,30,"Lompoc Landing"
2021-10-24 00:30:00,40,3.73,30,"Lompoc Landing"
2021-10-24 01:30:00,40,3.78,30,"Lompoc Landing"
2021-10-24 02:30:00,40,3.37,30,"Lompoc Landing"
2021-10-24 03:30:00,40,3.32,30,"Lompoc Landing"
2021-10-24 04:30:00,40,3.32,30,"Lompoc Landing"
2021-10-24 05:30:00,40,3.64,30,"Lompoc Landing"
2021-10-24 06:30:00,40,3.17,30,"Lompoc Landing"
2021-10-24 07:30:00,40,2.83,30,"Lompoc Landing"
2021-10-24 08:30:00,40,2.75,30,"Lompoc Landing"
2021-10-24 09:30:00,40,2.82,30,"Lompoc Landing"
2021-10-24 10:30:00,40,2.76,30,"Lompoc Landing"
2021-10-24 11:30:00,40,2.53,30,"Lompoc Landing"
2021-10-24 12:30:00,40,2.41,30,"Lompoc Landing"
2021-10-24 13:30:00,40,2.85,30,"Lompoc Landing"
2021-10-24 14:30:00,40,2.33,30,"Lompoc Landing"
2021-10-24 15:30:00,40,2.14,30,"Lompoc Landing"
2021-10-24 16:30:00,40,2.22,30,"Lompoc Landing"
2021-10-24 17:30:00,40,2.45,30,"Lompoc Landing"
2021-10-24 18:30:00,40,3.17,30,"Lompoc Landing"
2021-10-24 19:30:00,40,2.53,30,"Lompoc Landing"
2021-10-24 20:30:00,40,2.53,30,"Lompoc Landing"
2021-10-24 21:30:00,40,2.34,30,"Lompoc Landing"
2021-10-24 22:30:00,40,2.12,30,"Lompoc Landing"
2021-10-24 23:30:00,40,2.53,30,"Lompoc Landing"
2021-10-25 00:30:00,40,2.18,30,"Lompoc Landing"
2021-10-25 01:30:00,40,2.26,30,"Lompoc Landing"
2021-10-25 02:30:00,40,2.41,30,"Lompoc Landing"
2021-10-25 03:30:00,40,2.37,30,"Lompoc Landing"
2021-10-25 04:30:00,40,2.33,30,"Lompoc Landing"
2021-10-25 05:30:00,40,2.65,30,"Lompoc Landing"
2021-10-25 06:30:00,40,2.82,30,"Lompoc Landing"
2021-10-25 07:30:00,40,2.93,30,"Lompoc Landing"
2021-10-25 08:30:00,40,3.54,30,"Lompoc Landing"
2021-10-25 09:30:00,40,3.86,30,"Lompoc Landing"
2021-10-25 10:30:00,40,4.19,30,"Lompoc Landing"
2021-10-25 11:30:00,40,4.38,30,"Lompoc Landing"
2021-10-25 12:30:00,40,5.07,30,"Lompoc Landing"
2021-10-25 13:30:00,40,6,30,"Lompoc Landing"
2021-10-25 14:30:00,40,6.88,30,"Lompoc Landing"
2021-10-25 15:30:00,40,7.38,30,"Lompoc Landing"
2021-10-25 16:30:00,40,6.84,30,"Lompoc Landing"
2021-10-25 17:30:00,40,6.84,30,"Lompoc Landing"
2021-10-25 18:30:00,40,6.77,30,"Lompoc Landing"
2021-10-25 19:30:00,40,6.37,30,"Lompoc Landing"
2021-10-25 20:30:00,40,7.75,30,"Lompoc Landing"
2021-10-25 21:30:00,40,7.61,30,"Lompoc Landing"
2021-10-25 22:30:00,40,7.2,30,"Lompoc Landing"
2021-10-25 23:30:00,40,7.18,30,"Lompoc Landing"
2021-10-26 00:30:00,40,6.9,30,"Lompoc Landing"
2021-10-26 01:30:00,40,7.45,30,"Lompoc Landing"
2021-10-26 02:30:00,40,6.29,30,"Lompoc Landing"
2021-10-26 03:30:00,40,7.06,30,"Lompoc Landing"
2021-10-26 04:30:00,40,5.4,30,"Lompoc Landing"
2021-10-26 05:30:00,40,6.95,30,"Lompoc Landing"
2021-10-26 06:30:00,40,6.41,30,"Lompoc Landing"
2021-10-26 07:30:00,40,6.06,30,"Lompoc Landing"
2021-10-26 08:30:00,40,5.39,30,"Lompoc Landing"
2021-10-26 09:30:00,40,5.95,30,"Lompoc Landing"
2021-10-26 10:30:00,40,6.15,30,"Lompoc Landing"
2021-10-26 11:30:00,40,5.48,30,"Lompoc Landing"
2021-10-26 12:30:00,40,5.65,30,"Lompoc Landing"
2021-10-26 13:30:00,40,5.31,30,"Lompoc Landing"
2021-10-26 14:30:00,40,6.32,30,"Lompoc Landing"
2021-10-26 15:30:00,40,5.49,30,"Lompoc Landing"
2021-10-26 16:30:00,40,4.74,30,"Lompoc Landing"
2021-10-26 17:30:00,40,4.77,30,"Lompoc Landing"
2021-10-26 18:30:00,40,5.29,30,"Lompoc Landing"
2021-10-26 19:30:00,40,4.84,30,"Lompoc Landing"
2021-10-26 20:30:00,40,4.54,30,"Lompoc Landing"
2021-10-26 21:30:00,40,4.52,30,"Lompoc Landing"
2021-10-26 22:30:00,40,4.25,30,"Lompoc Landing"
2021-10-26 23:30:00,40,4.55,30,"Lompoc Landing"
2021-10-27 00:30:00,40,4.78,30,"Lompoc Landing"
2021-10-27 01:30:00,40,5.2,30,"Lompoc Landing"
2021-10-27 02:30:00,40,4.42,30,"Lompoc Landing"
2021-10-27 03:30:00,40,5.25,30,"Lompoc Landing"
2021-10-27 04:30:00,40,4.57,30,"Lompoc Landing"
2021-10-27 05:30:00,40,4.4,30,"Lompoc Landing"
2021-10-27 06:30:00,40,3.81,30,"Lompoc Landing"
2021-10-27 07:30:00,40,4.31,30,"Lompoc Landing"
2021-10-27 08:30:00,40,4.2,30,"Lompoc Landing"
2021-10-27 09:30:00,40,3.81,30,"Lompoc Landing"
2021-10-27 10:30:00,40,3.96,30,"Lompoc Landing"
2021-10-27 11:30:00,40,3.33,30,"Lompoc Landing"
2021-10-27 12:30:00,40,3.38,30,"Lompoc Landing"
2021-10-27 13:30:00,40,3.03,30,"Lompoc Landing"
2021-10-27 14:30:00,40,3.07,30,"Lompoc Landing"
2021-10-27 15:30:00,40,3.36,30,"Lompoc Landing"
2021-10-27 16:30:00,40,3.26,30,"Lompoc Landing"
2021-10-27 17:30:00,40,3.25,30,"Lompoc Landing"
2021-10-27 18:30:00,40,2.92,30,"Lompoc Landing"
2021-10-27 19:30:00,40,3.03,30,"Lompoc Landing"
2021-10-27 20:30:00,40,2.83,30,"Lompoc Landing"
2021-10-27 21:30:00,40,3.12,30,"Lompoc Landing"
2021-10-27 22:30:00,40,2.6,30,"Lompoc Landing"
2021-10-27 23:30:00,40,2.8,30,"Lompoc Landing"
2021-10-28 00:30:00,40,2.61,30,"Lompoc Landing"
2021-10-28 01:30:00,40,2.5,30,"Lompoc Landing"
2021-10-28 02:30:00,40,2.56,30,"Lompoc Landing"
2021-10-28 03:30:00,40,2.6,30,"Lompoc Landing"
2021-10-28 04:30:00,40,2.55,30,"Lompoc Landing"
2021-10-28 05:30:00,40,2.39,30,"Lompoc Landing"
2021-10-28 06:30:00,40,2.5,30,"Lompoc Landing"
2021-10-28 07:30:00,40,2.79,30,"Lompoc Landing"
2021-10-28 08:30:00,40,2.6,30,"Lompoc Landing"
2021-10-28 09:30:00,40,2.59,30,"Lompoc Landing"
2021-10-28 10:30:00,40,2.64,30,"Lompoc Landing"
2021-10-28 11:30:00,40,2.81,30,"Lompoc Landing"
2021-10-28 12:30:00,40,2.89,30,"Lompoc Landing"
2021-10-28 13:30:00,40,2.92,30,"Lompoc Landing"
2021-10-28 14:30:00,40,2.8,30,"Lompoc Landing"
2021-10-28 15:30:00,40,3.15,30,"Lompoc Landing"
2021-10-28 16:30:00,40,3.04,30,"Lompoc Landing"
2021-10-28 17:30:00,40,3.13,30,"Lompoc Landing"
2021-10-28 18:30:00,40,3.14,30,"Lompoc Landing"
2021-10-28 19:30:00,40,3.32,30,"Lompoc Landing"
2021-10-28 20:30:00,40,2.86,30,"Lompoc Landing"
2021-10-28 21:30:00,40,3.2,30,"Lompoc Landing"
2021-10-28 22:30:00,40,3.41,30,"Lompoc Landing"
2021-10-28 23:30:00,40,2.88,30,"Lompoc Landing"
2021-10-29 00:30:00,40,3.19,30,"Lompoc Landing"
2021-10-29 01:30:00,40,3.2,30,"Lompoc Landing"
2021-10-29 02:30:00,40,3.08,30,"Lompoc Landing"
2021-10-29 03:30:00,40,3.07,30,"Lompoc Landing"
2021-10-29 04:30:00,40,2.68,30,"Lompoc Landing"
2021-10-29 05:30:00,40,2.84,30,"Lompoc Landing"
2021-10-29 06:30:00,40,2.87,30,"Lompoc Landing"
2021-10-29 07:30:00,40,2.72,30,"Lompoc Landing"
2021-10-29 08:30:00,40,2.91,30,"Lompoc Landing"
2021-10-29 09:30:00,40,2.81,30,"Lompoc Landing"
2021-10-29 10:30:00,40,3.04,30,"Lompoc Landing"
2021-10-29 11:30:00,40,2.65,30,"Lompoc Landing"
2021-10-29 12:30:00,40,2.75,30,"Lompoc Landing"
2021-10-29 13:30:00,40,2.96,30,"Lompoc Landing"
2021-10-29 14:30:00,40,2.71,30,"Lompoc Landing"
2021-10-29 15:30:00,40,2.93,30,"Lompoc Landing"
2021-10-29 16:30:00,40,2.6,30,"Lompoc Landing"
2021-10-29 17:30:00,40,2.51,30,"Lompoc Landing"
2021-10-29 18:30:00,40,3.04,30,"Lompoc Landing"
2021-10-29 19:30:00,40,2.62,30,"Lompoc Landing"
2021-10-29 20:30:00,40,2.78,30,"Lompoc Landing"
2021-10-29 21:30:00,40,2.48,30,"Lompoc Landing"
2021-10-29 22:30:00,40,2.62,30,"Lompoc Landing"
2021-10-29 23:30:00,40,2.49,30,"Lompoc Landing"
2021-10-30 00:30:00,40,2.47,30,"Lompoc Landing"
2021-10-30 01:30:00,40,2.16,30,"Lompoc Landing"
2021-10-30 02:30:00,40,2.14,30,"Lompoc Landing"
2021-10-30 03:30:00,40,2.15,30,"Lompoc Landing"
2021-10-30 04:30:00,40,2.29,30,"Lompoc Landing"
2021-10-30 05:30:00,40,2.27,30,"Lompoc Landing"
2021-10-30 06:30:00,40,2.35,30,"Lompoc Landing"
2021-10-30 07:30:00,40,2.27,30,"Lompoc Landing"
2021-10-30 08:30:00,40,2.19,30,"Lompoc Landing"
2021-10-30 09:30:00,40,2.22,30,"Lompoc Landing"
2021-10-30 10:30:00,40,2.27,30,"Lompoc Landing"
2021-10-30 11:30:00,40,2.01,30,"Lompoc Landing"
2021-10-30 12:30:00,40,2.22,30,"Lompoc Landing"
2021-10-30 13:30:00,40,2.07,30,"Lompoc Landing"
2021-10-30 14:30:00,40,2.33,30,"Lompoc Landing"
2021-10-30 15:30:00,40,2.02,30,"Lompoc Landing"
2021-10-30 16:30:00,40,2.14,30,"Lompoc Landing"
2021-10-30 17:30:00,40,2.05,30,"Lompoc Landing"
2021-10-30 18:30:00,40,2.1,30,"Lompoc Landing"
2021-10-30 19:30:00,40,1.65,30,"Lompoc Landing"
2021-10-30 20:30:00,40,1.74,30,"Lompoc Landing"
2021-10-30 21:30:00,40,1.76,30,"Lompoc Landing"
2021-10-30 22:30:00,40,1.71,30,"Lompoc Landing"
2021-10-30 23:30:00,40,1.57,30,"Lompoc Landing"
2021-10-31 00:30:00,40,1.46,30,"Lompoc Landing"
2021-10-31 01:30:00,40,1.73,30,"Lompoc Landing"
2021-10-31 02:30:00,40,1.56,30,"Lompoc Landing"
2021-10-31 03:30:00,40,1.67,30,"Lompoc Landing"
2021-10-31 04:30:00,40,1.6,30,"Lompoc Landing"
2021-10-31 05:30:00,40,1.67,30,"Lompoc Landing"
2021-10-31 06:30:00,40,1.52,30,"Lompoc Landing"
2021-10-31 07:30:00,40,1.68,30,"Lompoc Landing"
2021-10-31 08:30:00,40,1.74,30,"Lompoc Landing"
2021-10-31 09:30:00,40,1.9,30,"Lompoc Landing"
2021-10-31 10:30:00,40,1.8,30,"Lompoc Landing"
2021-10-31 11:30:00,40,1.97,30,"Lompoc Landing"
2021-10-31 12:30:00,40,1.89,30,"Lompoc Landing"
2021-10-31 13:30:00,40,2.08,30,"Lompoc Landing"
2021-10-31 14:30:00,40,1.97,30,"Lompoc Landing"
2021-10-31 15:30:00,40,2.16,30,"Lompoc Landing"
2021-10-31 16:30:00,40,1.8,30,"Lompoc Landing"
2021-10-31 17:30:00,40,1.93,30,"Lompoc Landing"
2021-10-31 18:30:00,40,1.75,30,"Lompoc Landing"
2021-10-31 19:30:00,40,1.71,30,"Lompoc Landing"
2021-10-31 20:30:00,40,1.81,30,"Lompoc Landing"
2021-10-31 21:30:00,40,1.61,30,"Lompoc Landing"
2021-10-31 22:30:00,40,1.63,30,"Lompoc Landing"
2021-10-31 23:30:00,40,1.57,30,"Lompoc Landing"
2021-11-01 00:30:00,40,1.54,30,"Lompoc Landing"
2021-11-01 01:30:00,40,1.56,30,"Lompoc Landing"
2021-11-01 02:30:00,40,1.61,30,"Lompoc Landing"
2021-11-01 03:30:00,40,1.64,30,"Lompoc Landing"
2021-11-01 04:30:00,40,1.51,30,"Lompoc Landing"
2021-11-01 05:30:00,40,1.44,30,"Lompoc Landing"
2021-11-01 06:30:00,40,1.39,30,"Lompoc Landing"
2021-11-01 07:30:00,40,1.4,30,"Lompoc Landing"
2021-11-01 08:30:00,40,1.29,30,"Lompoc Landing"
2021-11-01 09:30:00,40,1.24,30,"Lompoc Landing"
2021-11-01 10:30:00,40,1.24,30,"Lompoc Landing"
2021-11-01 11:30:00,40,1.24,30,"Lompoc Landing"
2021-11-01 12:30:00,40,1.14,30,"Lompoc Landing"
2021-11-01 13:30:00,40,1.15,30,"Lompoc Landing"
2021-11-01 14:30:00,40,1.11,30,"Lompoc Landing"
2021-11-01 15:30:00,40,1.09,30,"Lompoc Landing"
2021-11-01 16:30:00,40,1.16,30,"Lompoc Landing"
2021-11-01 17:30:00,40,1.11,30,"Lompoc Landing"
2021-11-01 18:30:00,40,1.07,30,"Lompoc Landing"
2021-11-01 19:30:00,40,1.37,30,"Lompoc Landing"
2021-11-01 20:30:00,40,1.46,30,"Lompoc Landing"
2021-11-01 21:30:00,40,1.43,30,"Lompoc Landing"
2021-11-01 22:30:00,40,1.38,30,"Lompoc Landing"
2021-11-01 23:30:00,40,1.77,30,"Lompoc Landing"
2021-11-02 00:30:00,40,1.66,30,"Lompoc Landing"
2021-11-02 01:30:00,40,1.91,30,"Lompoc Landing"
2021-11-02 02:30:00,40,2.06,30,"Lompoc Landing"
2021-11-02 03:30:00,40,2.52,30,"Lompoc Landing"
2021-11-02 04:30:00,40,2.25,30,"Lompoc Landing"
2021-11-02 05:30:00,40,2.83,30,"Lompoc Landing"
2021-11-02 06:30:00,40,2.49,30,"Lompoc Landing"
2021-11-02 07:30:00,40,2.6,30,"Lompoc Landing"
2021-11-02 08:30:00,40,2.81,30,"Lompoc Landing"
2021-11-02 09:30:00,40,2.48,30,"Lompoc Landing"
2021-11-02 10:30:00,40,2.71,30,"Lompoc Landing"
2021-11-02 11:30:00,40,3.01,30,"Lompoc Landing"
2021-11-02 12:30:00,40,3.28,30,"Lompoc Landing"
2021-11-02 13:30:00,40,3.04,30,"Lompoc Landing"
2021-11-02 14:30:00,40,2.77,30,"Lompoc Landing"
2021-11-02 15:30:00,40,2.85,30,"Lompoc Landing"
2021-11-02 16:30:00,40,2.69,30,"Lompoc Landing"
2021-11-02 17:30:00,40,2.98,30,"Lompoc Landing"
2021-11-02 18:30:00,40,2.73,30,"Lompoc Landing"
2021-11-02 19:30:00,40,2.8,30,"Lompoc Landing"
2021-11-02 20:30:00,40,2.69,30,"Lompoc Landing"
2021-11-02 21:30:00,40,2.94,30,"Lompoc Landing"
2021-11-02 22:30:00,40,3.67,30,"Lompoc Landing"
2021-11-02 23:30:00,40,2.89,30,"Lompoc Landing"
2021-11-03 00:30:00,40,2.97,30,"Lompoc Landing"
2021-11-03 01:30:00,40,2.59,30,"Lompoc Landing"
2021-11-03 02:30:00,40,2.4,30,"Lompoc Landing"
2021-11-03 03:30:00,40,2.56,30,"Lompoc Landing"
2021-11-03 04:30:00,40,2.45,30,"Lompoc Landing"
2021-11-03 05:30:00,40,2.35,30,"Lompoc Landing"
2021-11-03 06:30:00,40,2.1,30,"Lompoc Landing"
2021-11-03 07:30:00,40,2.19,30,"Lompoc Landing"
2021-11-03 08:30:00,40,2.08,30,"Lompoc Landing"
2021-11-03 09:30:00,40,2.06,30,"Lompoc Landing"
2021-11-03 10:30:00,40,2.02,30,"Lompoc Landing"
2021-11-03 11:30:00,40,2.05,30,"Lompoc Landing"
2021-11-03 12:30:00,40,2.05,30,"Lompoc Landing"
2021-11-03 13:30:00,40,2.14,30,"Lompoc Landing"
2021-11-03 14:30:00,40,1.76,30,"Lompoc Landing"
2021-11-03 15:30:00,40,1.83,30,"Lompoc Landing"
2021-11-03 16:30:00,40,1.88,30,"Lompoc Landing"
2021-11-03 17:30:00,40,1.78,30,"Lompoc Landing"
2021-11-03 18:30:00,40,1.81,30,"Lompoc Landing"
2021-11-03 19:30:00,40,1.79,30,"Lompoc Landing"
2021-11-03 20:30:00,40,1.86,30,"Lompoc Landing"
2021-11-03 21:30:00,40,1.68,30,"Lompoc Landing"
2021-11-03 22:30:00,40,1.81,30,"Lompoc Landing"
2021-11-03 23:30:00,40,1.71,30,"Lompoc Landing"
2021-11-04 00:30:00,40,1.79,30,"Lompoc Landing"
2021-11-04 01:30:00,40,1.76,30,"Lompoc Landing"
2021-11-04 02:30:00,40,1.75,30,"Lompoc Landing"
2021-11-04 03:30:00,40,1.72,30,"Lompoc Landing"
2021-11-04 04:30:00,40,1.76,30,"Lompoc Landing"
2021-11-04 05:30:00,40,1.7,30,"Lompoc Landing"
2021-11-04 06:30:00,40,1.67,30,"Lompoc Landing"
2021-11-04 07:30:00,40,1.71,30,"Lompoc Landing"
2021-11-04 08:30:00,40,1.82,30,"Lompoc Landing"
2021-11-04 09:30:00,40,1.77,30,"Lompoc Landing"
2021-11-04 10:30:00,40,1.87,30,"Lompoc Landing"
2021-11-04 11:30:00,40,1.79,30,"Lompoc Landing"
2021-11-04 12:30:00,40,1.75,30,"Lompoc Landing"
2021-11-04 13:30:00,40,1.78,30,"Lompoc Landing"
2021-11-04 14:30:00,40,1.86,30,"Lompoc Landing"
2021-11-04 15:30:00,40,1.88,30,"Lompoc Landing"
2021-11-04 16:30:00,40,1.99,30,"Lompoc Landing"
2021-11-04 17:30:00,40,2.06,30,"Lompoc Landing"
2021-11-04 18:30:00,40,2.15,30,"Lompoc Landing"
2021-11-04 19:30:00,40,2.2,30,"Lompoc Landing"
2021-11-04 20:30:00,40,2.33,30,"Lompoc Landing"
2021-11-04 21:30:00,40,2.54,30,"Lompoc Landing"
2021-11-04 22:30:00,40,2.56,30,"Lompoc Landing"
2021-11-04 23:30:00,40,2.42,30,"Lompoc Landing"
2021-11-05 00:30:00,40,2.51,30,"Lompoc Landing"
2021-11-05 01:30:00,40,2.47,30,"Lompoc Landing"
2021-11-05 02:30:00,40,2.68,30,"Lompoc Landing"
2021-11-05 03:30:00,40,3.1,30,"Lompoc Landing"
2021-11-05 04:30:00,40,3.93,30,"Lompoc Landing"
2021-11-05 05:30:00,40,4.2,30,"Lompoc Landing"
2021-11-05 06:30:00,40,4.42,30,"Lompoc Landing"
2021-11-05 07:30:00,40,4.61,30,"Lompoc Landing"
2021-11-05 08:30:00,40,3.89,30,"Lompoc Landing"
2021-11-05 09:30:00,40,3.93,30,"Lompoc Landing"
2021-11-05 10:30:00,40,3.94,30,"Lompoc Landing"
2021-11-05 11:30:00,40,3.47,30,"Lompoc Landing"
2021-11-05 12:30:00,40,3.7,30,"Lompoc Landing"
2021-11-05 13:30:00,40,3.46,30,"Lompoc Landing"
2021-11-05 14:30:00,40,3.9,30,"Lompoc Landing"
2021-11-05 15:30:00,40,3.6,30,"Lompoc Landing"
2021-11-05 16:30:00,40,3.98,30,"Lompoc Landing"
2021-11-05 17:30:00,40,3.66,30,"Lompoc Landing"
2021-11-05 18:30:00,40,3.31,30,"Lompoc Landing"
2021-11-05 19:30:00,40,3.73,30,"Lompoc Landing"
2021-11-05 20:30:00,40,3.51,30,"Lompoc Landing"
