intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,site_code,survey_rep,year,species,total_count,number_of_quadrats_sampled,total_area_sampled_m2,density_per_m2
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pagurus samuelis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Petrolisthes spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pisaster ochraceus,4,33,8.25,0.484848485
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pugettia gracilis/richii,1,33,8.25,0.121212121
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Pugettia producta,3,33,8.25,0.363636364
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Roperia poulsoni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Tegula aureotincta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Tegula brunnea,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Tegula eiseni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Tegula funebralis,13,33,8.25,1.575757576
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,3,2004,Tegula gallina/funebralis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Acanthinucella spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Alia spp,2,33,8.25,0.242424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Amphissa columbiana,10,33,8.25,1.212121212
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Amphissa versicolor,7,33,8.25,0.848484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Californiconus californicus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Cancer antennarius,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Ceratostoma nuttalli,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Crepipatella lingulata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Epitonium tinctum,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Hemigrapsus nudus,8,33,8.25,0.96969697
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Homalopoma spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Kelletia kelletii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Lacuna spp,209,33,8.25,25.33333333
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Leptasterias spp,20,33,8.25,2.424242424
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Lirularia/Margarites spp,1,33,8.25,0.121212121
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Littorina spp.,10173,33,8.25,1233.090909
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Littorina spp.,10173,33,8.25,1233.090909
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Littorina spp.,10173,33,8.25,1233.090909
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Macron lividus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Megastraea undosa,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Mexacanthina lugubris,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Nucella canaliculata,28,33,8.25,3.393939394
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Nucella emarginata/ostrina,57,33,8.25,6.909090909
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Ocenebra circumtexta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Oedignathus inermis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Olivella biplicata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Opalia funiculata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pachycheles spp,7,33,8.25,0.848484849
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pachygrapsus crassipes,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pagurus granosimanus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pagurus hirsutiusculus,70,33,8.25,8.484848485
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pagurus samuelis,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Petrolisthes spp,61,33,8.25,7.393939394
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pisaster ochraceus,2,33,8.25,0.242424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pugettia gracilis/richii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Pugettia producta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Roperia poulsoni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Tegula aureotincta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Tegula brunnea,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Tegula eiseni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Tegula funebralis,2,33,8.25,0.242424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,4,2013,Tegula gallina/funebralis,14,33,8.25,1.696969697
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Acanthinucella spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Alia spp,4,33,8.25,0.484848485
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Amphissa columbiana,6,33,8.25,0.727272727
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Amphissa versicolor,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Californiconus californicus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Cancer antennarius,3,33,8.25,0.363636364
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Ceratostoma nuttalli,1,33,8.25,0.121212121
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Crepipatella lingulata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Epitonium tinctum,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Hemigrapsus nudus,32,33,8.25,3.878787879
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Homalopoma spp,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Kelletia kelletii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Lacuna spp,147,33,8.25,17.81818182
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Leptasterias spp,22,33,8.25,2.666666667
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Lirularia/Margarites spp,1,33,8.25,0.121212121
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Littorina spp.,8534,33,8.25,1034.424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Littorina spp.,8534,33,8.25,1034.424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Littorina spp.,8534,33,8.25,1034.424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Macron lividus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Megastraea undosa,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Mexacanthina lugubris,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Nucella canaliculata,25,33,8.25,3.03030303
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Nucella emarginata/ostrina,152,33,8.25,18.42424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Ocenebra circumtexta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Oedignathus inermis,6,33,8.25,0.727272727
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Olivella biplicata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Opalia funiculata,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pachycheles spp,3,33,8.25,0.363636364
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pachygrapsus crassipes,20,33,8.25,2.424242424
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pagurus granosimanus,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pagurus hirsutiusculus,241,33,8.25,29.21212121
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pagurus samuelis,2,33,8.25,0.242424242
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Petrolisthes spp,42,33,8.25,5.090909091
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pisaster ochraceus,11,33,8.25,1.333333333
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pugettia gracilis/richii,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Pugettia producta,3,33,8.25,0.363636364
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Roperia poulsoni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Tegula aureotincta,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Tegula brunnea,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Tegula eiseni,0,33,8.25,0
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Tegula funebralis,57,33,8.25,6.909090909
Fogarty Creek,44.83708449,-124.0577834,OR,WA Olympic Coast to San Francisco,Oregon,Mainland,Cavalier Comparison Area,reference,,,6,7,2019,Tegula gallina/funebralis,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Acanthinucella spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Alia spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Amphissa columbiana,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Amphissa versicolor,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Californiconus californicus,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Cancer antennarius,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Ceratostoma nuttalli,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Crepipatella lingulata,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Epitonium tinctum,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Hemigrapsus nudus,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Homalopoma spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Kelletia kelletii,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Lacuna spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Leptasterias spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Lirularia/Margarites spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Littorina spp.,264,33,8.25,32
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Littorina spp.,264,33,8.25,32
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Littorina spp.,264,33,8.25,32
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Macron lividus,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Megastraea undosa,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Mexacanthina lugubris,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Nucella canaliculata,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Nucella emarginata/ostrina,81,33,8.25,9.818181818
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Ocenebra circumtexta,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Oedignathus inermis,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Olivella biplicata,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Opalia funiculata,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pachycheles spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pachygrapsus crassipes,2,33,8.25,0.242424242
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pagurus granosimanus,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pagurus hirsutiusculus,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pagurus samuelis,2,33,8.25,0.242424242
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Petrolisthes spp,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pisaster ochraceus,17,33,8.25,2.060606061
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pugettia gracilis/richii,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Pugettia producta,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Roperia poulsoni,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Tegula aureotincta,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Tegula brunnea,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Tegula eiseni,0,33,8.25,0
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Tegula funebralis,90,33,8.25,10.90909091
Lompoc Landing,34.71905679,-120.6087994,CA Central,San Francisco to Government Point,California,Mainland,Vandenberg SMR,SMR,,,60,1,2007,Tegula gallina/funebralis,0,33,8.25,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Acanthinucella spp,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Alia spp,5,44,11,0.454545455
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Amphissa columbiana,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Amphissa versicolor,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Californiconus californicus,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Cancer antennarius,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Ceratostoma nuttalli,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Crepipatella lingulata,0,44,11,0
Sokol Point; Chilean Memorial,47.94711596,-124.6625075,WA Olympic Coast,WA Olympic Coast to San Francisco,Washington,Mainland,,,Olympic Coast NMS,,2,1,2002,Epitonium tinctum,0,44,11,0
