intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,site_code,survey_rep,year,species_lump,total_count,number_of_quadrats_sampled,total_area_sampled_m2,density_per_m2
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,1,2001,Pugettia gracilis/richii,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,1,2001,Tegula gallina/funebralis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Leptasterias spp,65,33,8.25,7.878787879
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Tegula funebralis,46,33,8.25,5.575757576
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Petrolisthes spp,5,33,8.25,0.606060606
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pugettia producta,3,33,8.25,0.363636364
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pachygrapsus crassipes,2,33,8.25,0.242424242
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Cancer antennarius,1,33,8.25,0.121212121
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pagurus samuelis,1,33,8.25,0.121212121
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Acanthina paucilirata,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Acanthinucella spp,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Cancer branneri,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Cancer jordani,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Cancer oregonensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Cancer productus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Cryptolithodes sitchensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Cycloxanthops novemdentatus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Hemigrapsus nudus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Hemigrapsus oregonensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Lophopanopeus bellus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Loxorhynchus crispatus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Oedignathus inermis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Oregonia gracilis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pachycheles spp,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pagurus beringanus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pagurus caurinus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pagurus granosimanus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pagurus hemphilli,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pagurus hirsutiusculus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Paraxanthias taylori,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Phimochirus californiensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pilumnus spinohirsutus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pugettia foliata,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Pugettia gracilis/richii,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,2,2003,Tegula gallina/funebralis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Leptasterias spp,31,33,8.25,3.757575758
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pachygrapsus crassipes,6,33,8.25,0.727272727
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Tegula funebralis,5,33,8.25,0.606060606
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Oedignathus inermis,2,33,8.25,0.242424242
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pugettia producta,1,33,8.25,0.121212121
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Acanthina paucilirata,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Acanthinucella spp,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Cancer antennarius,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Cancer branneri,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Cancer jordani,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Cancer oregonensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Cancer productus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Cryptolithodes sitchensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Cycloxanthops novemdentatus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Hemigrapsus nudus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Hemigrapsus oregonensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Lophopanopeus bellus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Loxorhynchus crispatus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Oregonia gracilis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pachycheles spp,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pagurus beringanus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pagurus caurinus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pagurus granosimanus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pagurus hemphilli,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pagurus hirsutiusculus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pagurus samuelis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Paraxanthias taylori,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Petrolisthes spp,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Phimochirus californiensis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pilumnus spinohirsutus,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pugettia foliata,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Pugettia gracilis/richii,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,3,2004,Tegula gallina/funebralis,0,33,8.25,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Leptasterias spp,17,18,4.5,3.777777778
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Tegula funebralis,13,18,4.5,2.888888889
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pagurus hirsutiusculus,6,18,4.5,1.333333333
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pugettia producta,4,18,4.5,0.888888889
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pachygrapsus crassipes,3,18,4.5,0.666666667
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Cancer antennarius,1,18,4.5,0.222222222
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pagurus granosimanus,1,18,4.5,0.222222222
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pagurus samuelis,1,18,4.5,0.222222222
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Petrolisthes spp,1,18,4.5,0.222222222
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Acanthina paucilirata,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Acanthinucella spp,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Cancer branneri,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Cancer jordani,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Cancer oregonensis,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Cancer productus,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Cryptolithodes sitchensis,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Cycloxanthops novemdentatus,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Hemigrapsus nudus,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Hemigrapsus oregonensis,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Lophopanopeus bellus,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Loxorhynchus crispatus,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Oedignathus inermis,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Oregonia gracilis,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pachycheles spp,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pagurus beringanus,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pagurus caurinus,0,18,4.5,0
Bodega,38.31819355,-123.0736465,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,Bodega Head SMR,SMR,,Bodega Marine Life Refuge ASBS,14,4,2010,Pagurus hemphilli,0,18,4.5,0
